,ball_pos0,ball_pos1,ball_vel0,ball_vel1,paddle_2,paddle_1
,50.0,306.0,-2.4200000000000004,-2.4200000000000004,40.0,320.0
,48.0,304.0,-2.4200000000000004,-2.4200000000000004,40.0,320.0
,46.0,302.0,-2.4200000000000004,-2.4200000000000004,40.0,320.0
,44.0,300.0,-2.4200000000000004,-2.4200000000000004,40.0,320.0
,42.0,298.0,-2.4200000000000004,-2.4200000000000004,40.0,312.0
,40.0,296.0,-2.4200000000000004,-2.4200000000000004,40.0,304.0
,38.0,294.0,-2.4200000000000004,-2.4200000000000004,40.0,304.0
,36.0,292.0,-2.4200000000000004,-2.4200000000000004,40.0,296.0
,34.0,290.0,-2.4200000000000004,-2.4200000000000004,40.0,288.0
,32.0,288.0,-2.4200000000000004,-2.4200000000000004,40.0,280.0
,30.0,286.0,-2.4200000000000004,-2.4200000000000004,40.0,272.0
,28.0,284.0,-2.4200000000000004,-2.4200000000000004,40.0,272.0
,268.0,156.0,-2.9282000000000012,-2.9282000000000012,360.0,160.0
,266.0,154.0,-2.9282000000000012,-2.9282000000000012,360.0,160.0
,264.0,152.0,-2.9282000000000012,-2.9282000000000012,360.0,160.0
,262.0,150.0,-2.9282000000000012,-2.9282000000000012,360.0,152.0
,260.0,148.0,-2.9282000000000012,-2.9282000000000012,360.0,144.0
,258.0,146.0,-2.9282000000000012,-2.9282000000000012,360.0,136.0
,256.0,144.0,-2.9282000000000012,-2.9282000000000012,360.0,136.0
,254.0,142.0,-2.9282000000000012,-2.9282000000000012,360.0,136.0
,252.0,140.0,-2.9282000000000012,-2.9282000000000012,360.0,136.0
,250.0,138.0,-2.9282000000000012,-2.9282000000000012,360.0,128.0
,248.0,136.0,-2.9282000000000012,-2.9282000000000012,360.0,120.0
,246.0,134.0,-2.9282000000000012,-2.9282000000000012,360.0,112.0
,244.0,132.0,-2.9282000000000012,-2.9282000000000012,360.0,112.0
,242.0,130.0,-2.9282000000000012,-2.9282000000000012,360.0,112.0
,240.0,128.0,-2.9282000000000012,-2.9282000000000012,360.0,112.0
,238.0,126.0,-2.9282000000000012,-2.9282000000000012,360.0,104.0
,236.0,124.0,-2.9282000000000012,-2.9282000000000012,360.0,96.0
,234.0,122.0,-2.9282000000000012,-2.9282000000000012,360.0,88.0
,232.0,120.0,-2.9282000000000012,-2.9282000000000012,360.0,88.0
,230.0,118.0,-2.9282000000000012,-2.9282000000000012,360.0,88.0
,228.0,116.0,-2.9282000000000012,-2.9282000000000012,360.0,88.0
,226.0,114.0,-2.9282000000000012,-2.9282000000000012,360.0,88.0
,224.0,112.0,-2.9282000000000012,-2.9282000000000012,360.0,80.0
,222.0,110.0,-2.9282000000000012,-2.9282000000000012,360.0,72.0
,220.0,108.0,-2.9282000000000012,-2.9282000000000012,360.0,64.0
,218.0,106.0,-2.9282000000000012,-2.9282000000000012,360.0,64.0
,216.0,104.0,-2.9282000000000012,-2.9282000000000012,360.0,64.0
,214.0,102.0,-2.9282000000000012,-2.9282000000000012,360.0,64.0
,212.0,100.0,-2.9282000000000012,-2.9282000000000012,360.0,64.0
,210.0,98.0,-2.9282000000000012,-2.9282000000000012,360.0,56.0
,208.0,96.0,-2.9282000000000012,-2.9282000000000012,360.0,48.0
,206.0,94.0,-2.9282000000000012,-2.9282000000000012,360.0,40.0
,204.0,92.0,-2.9282000000000012,-2.9282000000000012,360.0,40.0
,202.0,90.0,-2.9282000000000012,-2.9282000000000012,360.0,40.0
,200.0,88.0,-2.9282000000000012,-2.9282000000000012,360.0,40.0
,198.0,86.0,-2.9282000000000012,-2.9282000000000012,360.0,40.0
,196.0,84.0,-2.9282000000000012,-2.9282000000000012,360.0,40.0
,194.0,82.0,-2.9282000000000012,-2.9282000000000012,360.0,40.0
,192.0,80.0,-2.9282000000000012,-2.9282000000000012,360.0,48.0
,190.0,78.0,-2.9282000000000012,-2.9282000000000012,360.0,56.0
,188.0,76.0,-2.9282000000000012,-2.9282000000000012,360.0,64.0
,186.0,74.0,-2.9282000000000012,-2.9282000000000012,360.0,64.0
,184.0,72.0,-2.9282000000000012,-2.9282000000000012,360.0,64.0
,182.0,70.0,-2.9282000000000012,-2.9282000000000012,360.0,64.0
,180.0,68.0,-2.9282000000000012,-2.9282000000000012,360.0,64.0
,178.0,66.0,-2.9282000000000012,-2.9282000000000012,360.0,64.0
,176.0,64.0,-2.9282000000000012,-2.9282000000000012,360.0,72.0
,174.0,62.0,-2.9282000000000012,-2.9282000000000012,360.0,80.0
,172.0,60.0,-2.9282000000000012,-2.9282000000000012,360.0,88.0
,170.0,58.0,-2.9282000000000012,-2.9282000000000012,360.0,80.0
,168.0,56.0,-2.9282000000000012,-2.9282000000000012,360.0,80.0
,166.0,54.0,-2.9282000000000012,-2.9282000000000012,360.0,80.0
,164.0,52.0,-2.9282000000000012,-2.9282000000000012,360.0,80.0
,162.0,50.0,-2.9282000000000012,-2.9282000000000012,360.0,80.0
,160.0,48.0,-2.9282000000000012,-2.9282000000000012,360.0,80.0
,158.0,46.0,-2.9282000000000012,-2.9282000000000012,360.0,80.0
,156.0,44.0,-2.9282000000000012,-2.9282000000000012,360.0,72.0
,154.0,42.0,-2.9282000000000012,-2.9282000000000012,360.0,64.0
,152.0,40.0,-2.9282000000000012,-2.9282000000000012,360.0,64.0
,150.0,38.0,-2.9282000000000012,-2.9282000000000012,360.0,64.0
,148.0,36.0,-2.9282000000000012,-2.9282000000000012,360.0,64.0
,146.0,34.0,-2.9282000000000012,-2.9282000000000012,360.0,64.0
,144.0,32.0,-2.9282000000000012,-2.9282000000000012,360.0,64.0
,142.0,30.0,-2.9282000000000012,-2.9282000000000012,360.0,72.0
,140.0,28.0,-2.9282000000000012,-2.9282000000000012,360.0,72.0
,138.0,26.0,-2.9282000000000012,-2.9282000000000012,360.0,72.0
,136.0,24.0,-2.9282000000000012,-2.9282000000000012,360.0,72.0
,134.0,22.0,-2.9282000000000012,-2.9282000000000012,360.0,72.0
,132.0,20.0,-2.9282000000000012,-2.9282000000000012,360.0,72.0
,130.0,22.0,-2.9282000000000012,2.9282000000000012,360.0,72.0
,128.0,24.0,-2.9282000000000012,2.9282000000000012,360.0,80.0
,126.0,26.0,-2.9282000000000012,2.9282000000000012,360.0,88.0
,124.0,28.0,-2.9282000000000012,2.9282000000000012,360.0,96.0
,122.0,30.0,-2.9282000000000012,2.9282000000000012,360.0,96.0
,120.0,32.0,-2.9282000000000012,2.9282000000000012,360.0,96.0
,118.0,34.0,-2.9282000000000012,2.9282000000000012,360.0,96.0
,116.0,36.0,-2.9282000000000012,2.9282000000000012,360.0,96.0
,114.0,38.0,-2.9282000000000012,2.9282000000000012,360.0,96.0
,112.0,40.0,-2.9282000000000012,2.9282000000000012,360.0,96.0
,110.0,42.0,-2.9282000000000012,2.9282000000000012,360.0,88.0
,108.0,44.0,-2.9282000000000012,2.9282000000000012,360.0,80.0
,106.0,46.0,-2.9282000000000012,2.9282000000000012,360.0,72.0
,104.0,48.0,-2.9282000000000012,2.9282000000000012,360.0,72.0
,102.0,50.0,-2.9282000000000012,2.9282000000000012,360.0,72.0
,100.0,52.0,-2.9282000000000012,2.9282000000000012,360.0,72.0
,98.0,54.0,-2.9282000000000012,2.9282000000000012,360.0,72.0
,96.0,56.0,-2.9282000000000012,2.9282000000000012,360.0,72.0
,94.0,58.0,-2.9282000000000012,2.9282000000000012,360.0,72.0
,92.0,60.0,-2.9282000000000012,2.9282000000000012,360.0,72.0
,90.0,62.0,-2.9282000000000012,2.9282000000000012,360.0,80.0
,88.0,64.0,-2.9282000000000012,2.9282000000000012,360.0,88.0
,86.0,66.0,-2.9282000000000012,2.9282000000000012,360.0,96.0
,84.0,68.0,-2.9282000000000012,2.9282000000000012,360.0,96.0
,82.0,70.0,-2.9282000000000012,2.9282000000000012,360.0,96.0
,80.0,72.0,-2.9282000000000012,2.9282000000000012,360.0,96.0
,78.0,74.0,-2.9282000000000012,2.9282000000000012,360.0,96.0
,76.0,76.0,-2.9282000000000012,2.9282000000000012,360.0,96.0
,74.0,78.0,-2.9282000000000012,2.9282000000000012,360.0,96.0
,72.0,80.0,-2.9282000000000012,2.9282000000000012,360.0,96.0
,70.0,82.0,-2.9282000000000012,2.9282000000000012,360.0,96.0
,68.0,84.0,-2.9282000000000012,2.9282000000000012,360.0,96.0
,66.0,86.0,-2.9282000000000012,2.9282000000000012,360.0,96.0
,64.0,88.0,-2.9282000000000012,2.9282000000000012,360.0,96.0
,62.0,90.0,-2.9282000000000012,2.9282000000000012,360.0,96.0
,60.0,92.0,-2.9282000000000012,2.9282000000000012,360.0,96.0
,58.0,94.0,-2.9282000000000012,2.9282000000000012,360.0,104.0
,56.0,96.0,-2.9282000000000012,2.9282000000000012,360.0,112.0
,54.0,98.0,-2.9282000000000012,2.9282000000000012,360.0,112.0
,52.0,100.0,-2.9282000000000012,2.9282000000000012,360.0,112.0
,50.0,102.0,-2.9282000000000012,2.9282000000000012,360.0,112.0
,48.0,104.0,-2.9282000000000012,2.9282000000000012,360.0,112.0
,46.0,106.0,-2.9282000000000012,2.9282000000000012,360.0,112.0
,44.0,108.0,-2.9282000000000012,2.9282000000000012,360.0,112.0
,42.0,110.0,-2.9282000000000012,2.9282000000000012,360.0,120.0
,40.0,112.0,-2.9282000000000012,2.9282000000000012,360.0,128.0
,38.0,114.0,-2.9282000000000012,2.9282000000000012,360.0,136.0
,36.0,116.0,-2.9282000000000012,2.9282000000000012,360.0,136.0
,34.0,118.0,-2.9282000000000012,2.9282000000000012,360.0,136.0
,32.0,120.0,-2.9282000000000012,2.9282000000000012,360.0,136.0
,30.0,122.0,-2.9282000000000012,2.9282000000000012,360.0,144.0
,28.0,124.0,-2.9282000000000012,2.9282000000000012,360.0,152.0
,268.0,250.0,-3.543122000000002,3.543122000000002,360.0,272.0
,265.0,253.0,-3.543122000000002,3.543122000000002,360.0,280.0
,262.0,256.0,-3.543122000000002,3.543122000000002,360.0,288.0
,259.0,259.0,-3.543122000000002,3.543122000000002,360.0,288.0
,256.0,262.0,-3.543122000000002,3.543122000000002,360.0,288.0
,253.0,265.0,-3.543122000000002,3.543122000000002,360.0,288.0
,250.0,268.0,-3.543122000000002,3.543122000000002,360.0,288.0
,247.0,271.0,-3.543122000000002,3.543122000000002,360.0,296.0
,244.0,274.0,-3.543122000000002,3.543122000000002,360.0,304.0
,241.0,277.0,-3.543122000000002,3.543122000000002,360.0,304.0
,238.0,280.0,-3.543122000000002,3.543122000000002,360.0,304.0
,235.0,283.0,-3.543122000000002,3.543122000000002,360.0,304.0
,232.0,286.0,-3.543122000000002,3.543122000000002,360.0,304.0
,229.0,289.0,-3.543122000000002,3.543122000000002,360.0,304.0
,226.0,292.0,-3.543122000000002,3.543122000000002,360.0,296.0
,223.0,295.0,-3.543122000000002,3.543122000000002,360.0,288.0
,220.0,298.0,-3.543122000000002,3.543122000000002,360.0,280.0
,217.0,301.0,-3.543122000000002,3.543122000000002,360.0,280.0
,214.0,304.0,-3.543122000000002,3.543122000000002,360.0,280.0
,211.0,307.0,-3.543122000000002,3.543122000000002,360.0,280.0
,208.0,310.0,-3.543122000000002,3.543122000000002,360.0,280.0
,205.0,313.0,-3.543122000000002,3.543122000000002,360.0,280.0
,202.0,316.0,-3.543122000000002,3.543122000000002,360.0,288.0
,199.0,319.0,-3.543122000000002,3.543122000000002,360.0,296.0
,196.0,322.0,-3.543122000000002,3.543122000000002,360.0,304.0
,193.0,325.0,-3.543122000000002,3.543122000000002,360.0,304.0
,190.0,328.0,-3.543122000000002,3.543122000000002,360.0,304.0
,187.0,331.0,-3.543122000000002,3.543122000000002,360.0,304.0
,184.0,334.0,-3.543122000000002,3.543122000000002,360.0,304.0
,181.0,337.0,-3.543122000000002,3.543122000000002,360.0,304.0
,178.0,340.0,-3.543122000000002,3.543122000000002,360.0,304.0
,175.0,343.0,-3.543122000000002,3.543122000000002,360.0,304.0
,172.0,346.0,-3.543122000000002,3.543122000000002,360.0,304.0
,169.0,349.0,-3.543122000000002,3.543122000000002,360.0,304.0
,166.0,352.0,-3.543122000000002,3.543122000000002,360.0,304.0
,163.0,355.0,-3.543122000000002,3.543122000000002,360.0,304.0
,160.0,358.0,-3.543122000000002,3.543122000000002,360.0,312.0
,157.0,361.0,-3.543122000000002,3.543122000000002,360.0,320.0
,154.0,364.0,-3.543122000000002,3.543122000000002,360.0,320.0
,151.0,367.0,-3.543122000000002,3.543122000000002,360.0,320.0
,148.0,370.0,-3.543122000000002,3.543122000000002,360.0,320.0
,145.0,373.0,-3.543122000000002,3.543122000000002,360.0,320.0
